step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.0033514280803501606,0.13635581731796265,0.0,-4.999416078825869,7.6994774093574145,3.137441051666179,"(0, 1, 0)"
2,training,0,0.03159945458173752,0.0,-4.9994317938407855,7.699489144353069,3.1374162265523355,"(0, 1, 0)"
3,training,0,0.03231564909219742,0.0,-4.999443544723083,7.699509787805844,3.1373525624152943,"(0, 1, 0)"
4,training,0,0.033135175704956055,0.0,-4.999453708360285,7.699525414992275,3.137293251293662,"(0, 1, 0)"
5,training,0.07882151007652283,0.18786486983299255,0.0,-4.999466088481598,7.699551790722101,3.1372016217449703,"(0, 1, 0)"
6,training,0,0.028991572558879852,0.0,-4.999469506177529,7.6995615108192785,3.137171350357407,"(0, 1, 0)"
7,training,0,0.027236778289079666,0.0,-4.999479108927421,7.699579412931242,3.1371114089381766,"(0, 1, 0)"
8,training,0,0.031404707580804825,0.0,-4.999485832988796,7.699596579904344,3.13705104769345,"(0, 1, 0)"
9,training,0,0.032525040209293365,0.0,-4.999495184112236,7.699613233234985,3.1369912097278774,"(0, 1, 0)"
10,training,0,0.029023420065641403,0.0,-4.999503099246594,7.699630647645516,3.1369305428919683,"(0, 1, 0)"
11,training,0,0.027712883427739143,0.0,-4.999510925934359,7.6996479602925705,3.136868775241155,"(0, 1, 0)"
12,training,0,0.03094174899160862,0.0,-4.999517748330541,7.699665267441039,3.13680215827668,"(0, 1, 0)"
13,training,0,0.03481835499405861,0.0,-4.999524771137545,7.6996827395263,3.136735867279875,"(0, 1, 0)"
14,training,0,0.03197188675403595,0.0,-4.999533923157511,7.699700786711445,3.136670364313023,"(0, 1, 0)"
15,training,0,0.034882329404354095,0.0,-4.999541911440219,7.699719734818171,3.1366046097102505,"(0, 1, 0)"
16,training,0,0.03509571775794029,0.0,-4.999548619361685,7.699738392222988,3.136535629730932,"(0, 1, 0)"
17,training,0,0.035513509064912796,0.0,-4.999556801500948,7.699756153528123,3.1364685852311256,"(0, 1, 0)"
18,training,0,0.03468838706612587,0.0,-4.999564458256722,7.699772659719979,3.1363986838909805,"(0, 1, 0)"
19,training,0,0.03790455311536789,0.0,-4.999572417659322,7.6997916406573275,3.1363298658818723,"(0, 1, 0)"
20,training,0.17573831975460052,0.11875340342521667,0.0,-4.99958399927574,7.6998177262768035,3.1362282552227847,"(0, 1, 0)"
21,training,0,0.03581077605485916,0.0,-4.999588422608735,7.69982540440971,3.1361944211114414,"(0, 1, 0)"
22,training,0.04158150404691696,0.1195899099111557,0.0,-4.999598458948988,7.699852783335005,3.136085171059748,"(0, 1, 0)"
23,training,0.05372898653149605,0.1360043529421091,0.0,-4.999606876434524,7.699868228635819,3.136011938618601,"(0, 1, 0)"
24,training,0.10197877138853073,0.050203179474920034,0.0,-4.999612932849454,7.6998866866277735,3.135943290555135,"(0, 1, 0)"
25,training,0.015953287482261658,0.20215721055865288,0.0,-4.999616637016576,7.6998952868970845,3.135912587285613,"(0, 1, 0)"
26,training,0,0.02031122148036954,0.0,-4.9996237143299025,7.699912489063116,3.1358507278242307,"(0, 1, 0)"
27,training,0,0.01763109862804413,0.0,-4.999628790050435,7.699929272814485,3.1357918975007664,"(0, 1, 0)"
28,training,0.009412040933966637,0.1483862274326384,0.0,-4.9996397568359345,7.699956648319446,3.13570865231279,"(0, 1, 0)"
29,training,0.02740088477730751,0.1302741914987564,0.0,-4.99964808128891,7.699974600649862,3.1356426951614993,"(0, 1, 0)"
30,training,0.01633516326546669,1.0057462453842163,0.0,-4.99965528357376,7.699990092795651,3.135583183439687,"(0, 1, 0)"
31,training,0.07596108317375183,0.5879589938558638,0.0,-4.999663342591768,7.700008080280727,3.1355231858884567,"(0, 1, 0)"
32,training,0.040947187691926956,0.2194952517747879,0.0,-4.999672962643357,7.70002845781681,3.1354649666954946,"(0, 1, 0)"
33,training,0.06865272670984268,0.1354767493903637,0.0,-4.999676766781313,7.700036250901622,3.135435334962479,"(0, 1, 0)"
34,training,0.06577886641025543,0.06437131017446518,0.0,-4.9996881770007855,7.700062455070645,3.135346657525794,"(0, 1, 0)"
35,training,0.03258544206619263,0.05923398211598396,0.0,-4.999695466587081,7.700080155534086,3.1352885543378175,"(0, 1, 0)"
36,training,0.011924643069505692,0.1395740509033203,0.0,-4.999704543591431,7.700098962136439,3.135228918092689,"(0, 1, 0)"
37,training,0.02885134145617485,0.4322393536567688,0.0,-4.99971198133519,7.700116954523429,3.1351681672303746,"(0, 1, 0)"
38,training,0.010764719918370247,0.44875502586364746,0.0,-4.999719933921536,7.700134802968643,3.1351080398535114,"(0, 1, 0)"
39,training,0.025921905413269997,0.5911989212036133,0.0,-4.999722308266046,7.700149170500864,3.135056855192344,"(0, 1, 0)"
40,training,0.04278932511806488,0.38551759719848633,0.0,-4.999727385215427,7.700158058428393,3.1350324164176415,"(0, 1, 0)"
41,training,0.026433171704411507,0.272347092628479,0.0,-4.999736884446696,7.7001853815275325,3.1349609952623614,"(0, 1, 0)"
42,training,0.022365789860486984,0.18084001913666725,0.0,-4.999741884063131,7.700192751038904,3.134928039078949,"(0, 1, 0)"
43,training,0.023474998772144318,0.058063998818397494,0.0,-4.999755590119014,7.700212008540611,3.1348799699073164,"(0, 1, 0)"
44,training,0.020163394510746002,0.15417104586958888,0.0,-4.9997554591398705,7.700225582444674,3.1348289094048942,"(0, 1, 0)"
45,training,0.011178947053849697,0.0920918732881546,0.0,-4.999769627003104,7.700251763560865,3.1347504688524728,"(0, 1, 0)"
46,training,0.021542193368077278,0.31033992767333984,0.0,-4.9997810057678675,7.7002704256626116,3.134710315833924,"(0, 1, 0)"
47,training,0,0.042798079550266266,0.0,-4.999781721648811,7.700278523318787,3.1346840606218,"(0, 1, 0)"
48,training,0.035430990159511566,0.1319913528859615,0.0,-4.999792759029174,7.700297308409771,3.134618867383995,"(0, 1, 0)"
49,training,0.01568668521940708,0.1258243345655501,0.0,-4.999811566200175,7.700324283992588,3.1345312657140796,"(0, 1, 0)"
50,training,0.006082779727876186,0.23499546945095062,0.0,-4.999802501231753,7.700329048277368,3.1345074751557482,"(0, 1, 0)"
51,training,0.019996488466858864,0.17901159822940826,0.0,-4.999808659949621,7.700346615910151,3.134470259956323,"(0, 1, 0)"
52,training,0.01584397628903389,0.23077520355582237,0.0,-4.999823018958086,7.700364294349963,3.1344037807731935,"(0, 1, 0)"
53,training,0.009888546541333199,0.18888860568404195,0.0,-4.99983101608037,7.7003830274428156,3.1343433573735617,"(0, 1, 0)"
54,training,0,0.025526583194732666,0.0,-4.999836747099487,7.7003981247337885,3.134289876033456,"(0, 1, 0)"
