step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.02161986194550991,0.14703547954559326,0.0,1.498816752581381,0.5005039457937361,0.003211097016519598,"(0, 1, 0)"
2,training,0,0.04061271995306015,0.0,1.498816752581381,0.5005039457937361,0.003211097016519598,"(0, 1, 0)"
3,training,0,0.03987114503979683,0.0,1.5020640645288197,0.500517558867977,0.0032951431854679235,"(0, 1, 0)"
4,training,0,0.040236182510852814,0.0,1.51400765254299,0.5005598395191819,0.0035561287940412546,"(0, 1, 0)"
5,training,0,0.04873547679744661,0.0,1.5529375324706454,0.5006254257656327,-0.0010758234398147563,"(0, 1, 0)"
6,training,0.007784252520650625,0.05383318196982145,0.0,1.6128975323093255,0.5001788600598609,-0.014267141014836638,"(0, 1, 0)"
7,training,0,0.018015466630458832,0.0,1.6330276402779234,0.49984531513110847,-0.0188674394217499,"(0, 1, 0)"
8,training,0,0.014565521851181984,0.0,1.672777573652265,0.4989782840922973,-0.022669430215388593,"(0, 1, 0)"
9,training,0,0.026717154309153557,0.0,1.7127126680769713,0.49812065885363,-0.020203098225046463,"(0, 1, 0)"
10,training,0,0.041051121428608894,0.012502714009385215,1.7528367634494153,0.49735800691430193,-0.017480271197487483,"(0, 1, 0)"
11,training,0.0032988484017550945,0.05506056360900402,0.012502714009385215,1.7926347564620155,0.4966930405005299,-0.017154803041483757,"(0, 1, 0)"
12,training,0,0.038282860070466995,0.012502714009385215,1.8326986243042631,0.4960065371064826,-0.015941993507923396,"(0, 1, 0)"
13,training,0,0.040263433009386056,0.012502714009385215,1.8726625535775505,0.4954879590405138,-0.007505310981368505,"(0, 1, 0)"
14,training,0.0026266970671713352,0.05868506245315075,0.012502714009385215,1.9124506077989845,0.49548780347862814,0.007369853078641287,"(0, 1, 0)"
15,training,0.001006068428978324,0.06355391442775726,0.012502714009385215,1.9525214633944041,0.49607089705821095,0.022980918305653658,"(0, 1, 0)"
16,training,0.0017696160357445478,0.08969931118190289,0.13467802996068864,1.9922675277817357,0.4972473796294083,0.034517619215369104,"(0, 1, 0)"
17,training,0.003600206458941102,0.09610972926020622,0.13467802996068864,2.03217468520065,0.49883806563357813,0.04706493989720438,"(0, 1, 0)"
18,training,0.002561739180237055,0.0830264650285244,0.13467802996068864,2.0720802563741403,0.5010424780204045,0.06328315100866905,"(0, 1, 0)"
19,training,0,0.04988286644220352,0.13467802996068864,2.111715225493409,0.5038989674081539,0.08067363301657383,"(0, 1, 0)"
20,training,0,0.0461546927690506,0.13467802996068864,2.1515925753184932,0.507394607129425,0.0915767903760832,"(0, 1, 0)"
21,training,0.003256274154409766,0.05219786148518324,0.13467802996068864,2.19129670351545,0.51110879297719,0.09369706294090827,"(0, 1, 0)"
22,training,0.006488236598670483,0.088326764293015,0.19097359883852127,2.2310869066548094,0.5148577013808517,0.09334029773974785,"(0, 1, 0)"
23,training,0.0019063625950366259,0.07400996796786785,0.19097359883852127,2.271003250602073,0.5185813285336429,0.0932636574711297,"(0, 1, 0)"
24,training,0,0.047640460543334484,0.19097359883852127,2.310617341297765,0.5223537884303839,0.09695331370677654,"(0, 1, 0)"
25,training,0.0030647406820207834,0.054633738938719034,0.19097359883852127,2.3504619264463265,0.5263025978180828,0.0997150148975875,"(0, 1, 0)"
26,training,0.0020988434553146362,0.08220220357179642,0.19097359883852127,2.3902183025053687,0.530282658063962,0.09939190858468437,"(0, 1, 0)"
27,training,0,0.03165791416540742,0.19097359883852127,2.429888618706595,0.5342814111187608,0.1030142314925966,"(0, 1, 0)"
28,training,0.0018411390483379364,0.13494747132062912,0.2164573240512185,2.4697454019662466,0.538497193114498,0.10520987540702702,"(0, 1, 0)"
29,training,0.0005074773798696697,0.09730355441570283,0.2164573240512185,2.509454269459958,0.5427478249090487,0.11264585893876487,"(0, 1, 0)"
30,training,0.004376937169581652,0.09584034234285355,0.2164573240512185,2.549059891004374,0.5475700197603091,0.12912373133302826,"(0, 1, 0)"
31,training,0.001832057605497539,0.10548655688762665,0.2164573240512185,2.5886206468108615,0.5529665520999419,0.14136575542496882,"(0, 1, 0)"
