step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0,0.008860029280185693,0.0,3.9988187328881533,0.0005097430863874401,0.003247113509895847,"(1, 0, 0)"
2,training,0,0.00888984277844429,0.0,3.9988205476725955,0.000512450359758435,0.003263930897350966,"(1, 0, 0)"
3,training,0,0.04282848024740815,0.0,4.003396967180764,0.0005305711992037947,0.003375786227072127,"(1, 0, 0)"
4,training,0,0.008118744939565659,0.0,4.0361324754952035,0.0006361299404774868,0.0011473324241523116,"(1, 0, 0)"
5,training,0,0.01063155010342598,0.0,4.076054823291284,0.0004946168059548551,-0.008179809851265034,"(1, 0, 0)"
6,training,0,0.025268487632274628,0.0,4.1161281238190455,-3.3538193998481074e-05,-0.018544455665740985,"(1, 0, 0)"
7,training,0,0.038419061340391636,0.0,4.156280938368764,-0.0009865788436805793,-0.02833144265440122,"(1, 0, 0)"
8,training,0,0.038720086216926575,0.0,4.196174430501387,-0.002325469021254715,-0.03884812447644908,"(1, 0, 0)"
9,training,0,0.04902356490492821,0.04471721247412475,4.236327018218589,-0.004095710601336583,-0.04935763496018218,"(1, 0, 0)"
10,training,0.006030603311955929,0.06724720634520054,0.04471721247412475,4.336200597877713,-0.01026679260075163,-0.07454178018593664,"(1, 0, 0)"
11,training,0.15127626061439514,0.08428441919386387,0.04471721247412475,4.356619080568712,-0.011800555948025709,-0.07176472787293567,"(1, 0, 0)"
12,training,0,0.023783687502145764,0.04471721247412475,4.376450405898037,-0.013067761487233572,-0.058043444383781534,"(1, 0, 0)"
13,training,0,0.011737731285393238,0.04471721247412475,4.396323262960941,-0.014193348828334512,-0.05629335386855749,"(1, 0, 0)"
14,training,0,0.027236543595790863,0.035289670709566415,4.436325323653895,-0.016434645904940738,-0.05608572894746302,"(1, 0, 0)"
15,training,0,0.030670948326587677,0.035289670709566415,4.476207293342534,-0.018654961870602046,-0.0557609107035788,"(1, 0, 0)"
16,training,0,0.027244463562965393,0.035289670709566415,4.516046701101688,-0.020873532076984766,-0.055863743159889935,"(1, 0, 0)"
17,training,0,0.024065695703029636,0.035289670709566415,4.556115735457696,-0.02310795028066474,-0.055559420697511956,"(1, 0, 0)"
18,training,0,0.02294088900089264,0.035289670709566415,4.59585746088102,-0.02529691898224479,-0.055230685720560085,"(1, 0, 0)"
19,training,0,0.021835923194885254,0.035289670709566415,4.635810097756953,-0.027496242434367893,-0.05500779331510797,"(1, 0, 0)"
20,training,0.19390003383159637,0.07886397466063501,0.021631958525506294,4.695632545689347,-0.03074550237183545,-0.0540864173715457,"(1, 0, 0)"
21,training,0.04426578804850578,0.07087411731481552,0.021631958525506294,4.735505424881393,-0.032749672337105545,-0.04472237091195265,"(1, 0, 0)"
22,training,0.06842739135026932,0.09945490583777428,0.021631958525506294,4.77549384500584,-0.034145829983076845,-0.022194143278476467,"(1, 0, 0)"
