step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0,0.00885747000575065,0.0,3.998819613114301,0.0005123200265914249,0.0032631232183168,"(1, 0, 0)"
2,training,0,0.008919034153223038,0.0,3.998819613114301,0.0005123200265914249,0.0032631232183168,"(1, 0, 0)"
3,training,0,0.008872739970684052,0.0,4.000666884326172,0.0005215460957890142,0.003320112094794449,"(1, 0, 0)"
4,training,0,0.012756694108247757,0.0,4.028688020866701,0.0006242154058997106,0.002952267602051495,"(1, 0, 0)"
5,training,0,0.04488678043708205,0.0,4.0686873210481265,0.0005503111688901122,-0.006278463460772856,"(1, 0, 0)"
6,training,0,0.026796489953994748,0.0,4.108697572550141,0.00010169831636373645,-0.016388458487367173,"(1, 0, 0)"
7,training,0,0.026240251958370205,0.0,4.148896111178275,-0.0007686908043816194,-0.026309140968149652,"(1, 0, 0)"
8,training,0,0.03956029936671257,0.0,4.1887840324709265,-0.002014903065481804,-0.036532106137398296,"(1, 0, 0)"
9,training,0.0033941352739930153,0.05045396834611893,0.0,4.268865358851524,-0.005772115734376687,-0.05737897992856968,"(1, 0, 0)"
10,training,0,0.033643074333667755,0.04450948679038583,4.288769387689198,-0.00696759178524757,-0.06275036310936387,"(1, 0, 0)"
11,training,0,0.04017370566725731,0.04450948679038583,4.308553092681568,-0.008127640435156194,-0.055761209910043845,"(1, 0, 0)"
12,training,0,0.04085871949791908,0.04450948679038583,4.348687216158977,-0.010615562753315537,-0.06817450972472056,"(1, 0, 0)"
13,training,0,0.04828691203147173,0.04450948679038583,4.388451934519868,-0.013567053732043146,-0.0807406498913578,"(1, 0, 0)"
14,training,0.13177332282066345,0.053807719610631466,0.04450948679038583,4.4484126260284595,-0.01899804393984257,-0.09983104590003944,"(1, 0, 0)"
15,training,0,0.043253934010863304,0.04450948679038583,4.468243186501335,-0.02103382243077705,-0.1031617012330742,"(1, 0, 0)"
16,training,0,0.037964772433042526,0.029541459032275442,4.507788577985728,-0.025075704771495236,-0.10411384814748265,"(1, 0, 0)"
17,training,0.22254884243011475,0.052739815786480904,0.029541459032275442,4.567556543420724,-0.03155055376950222,-0.1112751943806488,"(1, 0, 0)"
18,training,0,0.01070361956954003,0.029541459032275442,4.587189974825101,-0.033752068023835645,-0.11235560064166242,"(1, 0, 0)"
19,training,0.07473455369472504,0.051871974021196365,0.029541459032275442,4.646776429377816,-0.04032877092920009,-0.10702697582460496,"(1, 0, 0)"
20,training,0,0.01730067282915114,0.029541459032275442,4.666690435613538,-0.042414178972334245,-0.09918019747292263,"(1, 0, 0)"
21,training,0,0.02326916158199309,0.029541459032275442,4.706264266404049,-0.04596493875028676,-0.08257071394455215,"(1, 0, 0)"
22,training,0,0.017378490418195724,0.007466406072676707,4.746152055202256,-0.04903870509645668,-0.07175394727643103,"(1, 0, 0)"
23,training,0,0.023726571351289742,0.007466406072676707,4.785934819961526,-0.051701265131941954,-0.06300622342169528,"(1, 0, 0)"
24,training,0,0.028335109353065484,0.007466406072676707,4.825736476138147,-0.05408310555301108,-0.057251404988181424,"(1, 0, 0)"
25,training,0,0.048768855631351485,0.007466406072676707,4.865792472413532,-0.056286873412422486,-0.05263529171919533,"(1, 0, 0)"
26,training,0,0.041141949594020844,0.007466406072676707,4.90553925215996,-0.05829598698980833,-0.04952077183733211,"(1, 0, 0)"
27,training,0.03888991102576256,0.0749482810497284,0.007466406072676707,4.965564601030079,-0.06117211323996258,-0.046245443123465214,"(1, 0, 0)"
28,training,0,0.04196711629629134,0.015290225571756421,4.985471070071375,-0.06207812331948811,-0.04605615462146663,"(1, 0, 0)"
29,training,0.0542643666267395,0.058032386004924774,0.015290225571756421,5.045211946347181,-0.06463283405017063,-0.036533774398319376,"(1, 0, 0)"
30,training,0.0659196674823761,0.1029083915054798,0.015290225571756421,5.0852640214876415,-0.0659877203412956,-0.03205886867166902,"(1, 0, 0)"
31,training,0.16809695959091187,0.19169863313436508,0.015290225571756421,5.1248606484969965,-0.06697986333508225,-0.01706825998583318,"(1, 0, 0)"
32,training,0,0.045585643500089645,0.015290225571756421,5.144775958679457,-0.06726459854247818,-0.014350920646798675,"(1, 0, 0)"
33,training,0.038454167544841766,0.058065373450517654,0.015290225571756421,5.204730862552534,-0.06804273090212942,-0.006827984116541621,"(1, 0, 0)"
34,training,0.09161797165870667,0.13180451095104218,0.022033054058236096,5.224652671422638,-0.0681565898182315,-0.006166360864336711,"(1, 0, 0)"
35,training,0.17633891105651855,0.30001240968704224,0.022033054058236096,5.264581419126245,-0.06835339379800592,0.0021656659610568116,"(1, 0, 0)"
36,training,0.4375927150249481,0.1836067475378513,0.022033054058236096,5.304461466992914,-0.06797226568593184,0.01685699226399519,"(1, 0, 0)"
37,training,0.29762548208236694,0.2197342067956925,0.022033054058236096,5.344244710140255,-0.06700573485036293,0.032509307023281586,"(1, 0, 0)"
38,training,0.339924693107605,0.26895103231072426,0.022033054058236096,5.384241849849753,-0.06538195226068819,0.048136779450309725,"(1, 0, 0)"
39,training,0.5031658411026001,0.3356409184634686,0.022033054058236096,5.423947966008659,-0.06322525063593219,0.05864157916123508,"(1, 0, 0)"
40,training,0.14129650592803955,0.3383419401943684,0.03850650508391794,5.463860204462711,-0.06074645023154101,0.06503326360442648,"(1, 0, 0)"
41,training,0.3993147015571594,0.3017622083425522,0.03850650508391794,5.503780611154659,-0.05805027777293031,0.06967384973748314,"(1, 0, 0)"
42,training,0.24718210101127625,0.2415156103670597,0.03850650508391794,5.543421926596397,-0.05511056595706781,0.07989501383443838,"(1, 0, 0)"
43,training,0.11367570608854294,0.17522729933261869,0.03850650508391794,5.583299182664217,-0.05166284202058811,0.09162228886881232,"(1, 0, 0)"
44,training,0.5985382795333862,0.19443135708570483,0.03850650508391794,5.6427371603165435,-0.04583014061095861,0.1039455200737869,"(0, 1, 0)"
45,training,0.8402732610702515,0.15056394040584567,0.03850650508391794,5.682619542032273,-0.041725216356432095,0.0968550159038512,"(0, 1, 0)"
46,training,0.20884239673614502,0.1208416074514389,0.046061412293843015,5.702429349827014,-0.03983809055618826,0.09508325548287651,"(0, 1, 0)"
47,training,0.21789836883544922,0.15233005583286285,0.046061412293843015,5.761804146715722,-0.03370064414868959,0.11517231936892322,"(0, 1, 0)"
48,training,0.6762881278991699,0.15661102905869484,0.046061412293843015,5.801476916147913,-0.02885009902794626,0.12675746406930075,"(0, 1, 0)"
49,training,0.3669489622116089,0.12023021653294565,0.046061412293843015,5.840915042441637,-0.023564869681120867,0.14031058049654002,"(0, 1, 0)"
50,training,0,0.0459307208657265,0.046061412293843015,5.8606512500166765,-0.020735932411837167,0.14171679294193235,"(0, 1, 0)"
51,training,0,0.0438152775168419,0.046061412293843015,5.900459636864155,-0.015264179014780634,0.12859961380570906,"(0, 1, 0)"
52,training,0,0.03476514667272568,0.02765928108715358,5.94017595864619,-0.010468330005537043,0.11241720030361671,"(0, 1, 0)"
53,training,0,0.04394620656967163,0.02765928108715358,5.980095561643339,-0.0062540437729423646,0.0980163891504106,"(0, 1, 0)"
54,training,0,0.04260071739554405,0.02765928108715358,6.020054798493845,-0.002628835870523273,0.08322800909020793,"(0, 1, 0)"
55,training,0,0.04119103029370309,0.02765928108715358,6.0598449269984425,0.00046572439897997703,0.07218577558390568,"(0, 1, 0)"
56,training,0,0.04868084192276001,0.02765928108715358,6.0999615666968,0.0031612783687429667,0.06187929544399018,"(0, 1, 0)"
57,training,0,0.03860988840460776,0.02765928108715358,6.139834233543342,0.005428773654830383,0.05246449416113054,"(0, 1, 0)"
58,training,0,0.040346723049879074,0.043602685415072624,6.179826794927812,0.007374156950465151,0.04461739059397645,"(0, 1, 0)"
59,training,0,0.041958194226026535,0.043602685415072624,6.219974273613522,0.00900333016253176,0.03646194362872933,"(0, 1, 0)"
60,training,0,0.03810581192374231,0.043602685415072624,6.259804644094997,0.010316552163908844,0.029142152090756823,"(0, 1, 0)"
61,training,0,0.02230600267648697,0.043602685415072624,6.299955060251487,0.01133803975549392,0.021456323412930727,"(0, 1, 0)"
62,training,0,0.015067208558321,0.051141926284919335,6.339947499847505,0.012034461617367173,0.013585594338385408,"(0, 1, 0)"
63,training,0,0.006054297089576721,0.051141926284919335,6.379928047997426,0.012420235119319311,0.005533278253454516,"(0, 1, 0)"
64,training,0,0.009813256561756127,0.051141926284919335,6.420161872096077,0.012467625268931692,-0.002744166493455915,"(0, 1, 0)"
65,training,0,0.009410269558429718,0.051141926284919335,6.460024978302547,0.012207544199944102,-0.010525042157742191,"(0, 1, 0)"
66,training,0,0.038640588289126754,0.051141926284919335,6.5001335583692,0.01163099003185785,-0.01840476887746237,"(0, 1, 0)"
67,training,0,0.04926009476184845,0.051141926284919335,6.5401959737879265,0.010747864911051196,-0.025272996537263646,"(0, 1, 0)"
68,training,0.7639457583427429,0.055102722719311714,0.056665807565643135,6.600171716606336,0.008911233647345456,-0.03605667889780863,"(0, 1, 0)"
69,training,0,0.001089476048946384,0.056665807565643135,6.6202652828355655,0.008159979037670764,-0.03771973204175626,"(0, 1, 0)"
70,training,0,0.008392440155148503,0.056665807565643135,6.660007625429252,0.006685170756323458,-0.03581637143307671,"(0, 1, 0)"
71,training,0.6934274435043335,0.0568816512823105,0.056665807565643135,6.720040689113427,0.004722154495443205,-0.029347890536087592,"(0, 1, 0)"
72,training,0.2975688874721527,0.06629849225282668,0.056665807565643135,6.759869755099223,0.0036377272604843605,-0.02555238370042399,"(0, 1, 0)"
73,training,0.6385356187820435,0.11704122181981802,0.049256082215823525,6.799816193818765,0.002693577312886021,-0.021787150972627865,"(0, 1, 0)"
74,training,0.49450036883354187,0.12645864486694336,0.049256082215823525,6.839920375110873,0.0018812150346538153,-0.01832587518481488,"(0, 1, 0)"
75,training,0.8220919966697693,0.10853268951177597,0.049256082215823525,6.879394457585712,0.0016028085777611415,0.01189948308745786,"(0, 1, 0)"
76,training,0,0.04738911986351016,0.049256082215823525,6.89924234851856,0.002037916350032619,0.031332951438999945,"(0, 1, 0)"
77,training,0.4323890209197998,0.08693540096282959,0.049256082215823525,6.9391254555759225,0.0038460050860671694,0.05489582159241003,"(0, 1, 0)"
78,training,0.6378819942474365,0.11713591217994693,0.049256082215823525,6.998730152523344,0.007728329490133785,0.07197246855116649,"(0, 1, 0)"
79,training,0.8129581212997437,0.06458873301744464,0.049256082215823525,7.018712565903094,0.00920841206277063,0.07663551502243879,"(0, 1, 0)"
80,training,0,0.029786840081214905,0.04710235309279594,7.0584781081859775,0.012517092405886743,0.09403752797251301,"(0, 1, 0)"
81,training,0.5779644250869751,0.11317752301692963,0.04710235309279594,7.0979334006865775,0.016826625643355447,0.12280593795893366,"(0, 1, 0)"
82,training,0.2684800624847412,0.168642558157444,0.04710235309279594,7.137485922702412,0.022233215100321266,0.14689853480054543,"(0, 1, 0)"
83,training,0.6021296381950378,0.2594524174928665,0.04710235309279594,7.1765516247715535,0.028373702574861697,0.16341761548474296,"(0, 1, 0)"
84,training,0.7167038321495056,0.3058481700718403,0.04710235309279594,7.2158207851317995,0.03497317584720313,0.16564148713250681,"(0, 1, 0)"
85,training,0.39589715003967285,0.2969534769654274,0.04710235309279594,7.255426752084906,0.04134176494281487,0.14920532808485726,"(0, 1, 0)"
86,training,0.8026835322380066,0.29595185071229935,0.09222939818986839,7.295084731063491,0.04685146940411142,0.12631962205406355,"(0, 1, 0)"
87,training,0.46220895648002625,0.29759321734309196,0.09222939818986839,7.335050142854896,0.0514877012514315,0.1066963078808054,"(0, 1, 0)"
88,training,0.6206854581832886,0.34806952299550176,0.09222939818986839,7.374896639515819,0.05550486839746225,0.09867912690909147,"(0, 1, 0)"
89,training,0.46452397108078003,0.3322944045066833,0.09222939818986839,7.414612678678884,0.05950042660205447,0.10618709995019082,"(0, 1, 0)"
90,training,0.7671779990196228,0.3281117528676987,0.09222939818986839,7.454209408661186,0.06408029882663255,0.1258869170028431,"(0, 1, 0)"
91,training,0.4045183062553406,0.33944468200206757,0.005331184024807914,7.493538354386537,0.06958409401345801,0.15397731949598653,"(0, 1, 0)"
92,training,0.47408005595207214,0.36273194104433065,0.005331184024807914,7.53270479996531,0.07631770872209782,0.18654422120242925,"(0, 1, 0)"
93,training,0.5876509547233582,0.3151687979698181,0.005331184024807914,7.571690922241441,0.08425305014874163,0.21252245696999045,"(0, 1, 0)"
94,training,0.5843338966369629,0.3159803077578545,0.005331184024807914,7.61040529657031,0.09300796165885089,0.22929157537567446,"(0, 1, 0)"
95,training,0.44014811515808105,0.32272810861468315,0.005331184024807914,7.649220557836682,0.10219212042999798,0.23147441764086985,"(0, 1, 0)"
96,training,0.21395723521709442,0.3086632788181305,0.005331184024807914,7.688289269049037,0.11126530697482492,0.22265131290589432,"(0, 1, 0)"
97,training,0.9575784206390381,0.3345617800951004,0.005331184024807914,7.727409056023747,0.11985290258007847,0.206761342165781,"(0, 1, 0)"
98,training,0.7347134351730347,0.4197867587208748,0.10588357832771308,7.766634092142112,0.1277185934859854,0.19348383356170779,"(0, 1, 0)"
99,training,1.5265296697616577,0.4161640405654907,0.10588357832771308,7.806361043238295,0.1355476332992448,0.21225683820405025,"(0, 1, 0)"
100,training,1.2325024604797363,0.5130184888839721,0.10588357832771308,7.8440902027193395,0.14526520238450513,0.29659947033130163,"(0, 1, 0)"
101,training,0.9410721659660339,0.5808699876070023,0.10588357832771308,7.880756324914627,0.15861350329165505,0.41578192948454695,"(0, 1, 0)"
102,training,1.0985987186431885,0.563049241900444,0.19211837718290287,7.914809553102915,0.17685305275652316,0.5705708577002909,"(0, 1, 0)"
103,training,1.003589153289795,0.6530742570757866,0.19211837718290287,7.945656200854098,0.20011907253290315,0.722084452846817,"(0, 1, 0)"
104,training,2.047675132751465,0.634218486957252,0.2423344246326411,7.97270732998539,0.2274277197343157,0.8633725436262335,"(0, 1, 0)"
105,training,0.9062316417694092,0.5573365427553654,0.2423344246326411,7.995817879861848,0.2585638063554373,0.9979063050291109,"(0, 1, 0)"
106,training,3.8603999614715576,0.454316945746541,0.24958788828012451,8.014899625953358,0.2925127124511351,1.115777466265178,"(0, 1, 0)"
107,training,1.7786250114440918,0.2871059253811837,0.24958788828012451,8.03024117868891,0.3285420550538423,1.2169811043659036,"(0, 1, 0)"
108,training,0.9903623461723328,0.13427385687828064,0.2573904251609109,8.042059562716188,0.36571555573382936,1.3069445379054845,"(0, 1, 0)"
109,training,0,0.00445973873138425,0.2573904251609109,8.050886476887047,0.4039470703977019,1.3759841474708148,"(0, 1, 0)"
110,training,0,0.040950775146484375,0.2573904251609109,8.057501246741637,0.4429979454053604,1.4270138516172823,"(0, 1, 0)"
111,training,1.7726466655731201,0.05539102852344513,0.22939635094360142,8.06237451708573,0.482462712348372,1.4672218702261657,"(0, 1, 0)"
112,training,1.674723505973816,0.12117813527584076,0.22939635094360142,8.065729053168399,0.5218769671428652,1.5033122369861573,"(0, 1, 0)"
113,training,0.9129533767700195,0.23916523158550262,0.22939635094360142,8.068305739117287,0.5814701159752577,1.5505808609360001,"(0, 1, 0)"
114,training,0.9197925925254822,0.05078566074371339,0.22939635094360142,8.068596652783361,0.6211064647155381,1.5741152082671195,"(0, 1, 0)"
115,training,1.8598096370697021,0.06459444761276245,0.22939635094360142,8.068102574490599,0.6609337670247515,1.5905985471027573,"(0, 1, 0)"
116,training,2.138444185256958,0.05973410233855247,0.22939635094360142,8.066777903345619,0.7005491237529148,1.618888704451069,"(0, 1, 0)"
