step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0,0.008842676877975464,0.0,3.998819328868567,0.0005114878650480361,0.0032579532566556872,"(1, 0, 0)"
2,training,0,0.00894862785935402,0.0,3.99882024581097,0.0005141723413748082,0.0032746311001969025,"(1, 0, 0)"
3,training,0,0.04349911445751786,0.0,4.0032188328157075,0.0005317641811812663,0.003383222010740799,"(1, 0, 0)"
4,training,0,0.04322193888947368,0.0,4.035717967819569,0.0006382231829083864,0.0012786938594102771,"(1, 0, 0)"
5,training,0,0.026705011725425717,0.0,4.075641946826571,0.0005023181682474536,-0.008017145051758635,"(1, 0, 0)"
6,training,0,0.02562730759382248,0.0,4.1157123806298515,-1.7249874057660082e-05,-0.018279592631114984,"(1, 0, 0)"
7,training,0,0.028869390487670902,0.0,4.155866757342017,-0.0009600200079183985,-0.028063405946524858,"(1, 0, 0)"
8,training,0,0.039039481431245804,0.0,4.195760538182081,-0.002288405689353622,-0.03858353914354736,"(1, 0, 0)"
9,training,0,0.0494825541973114,0.044408066811843214,4.235912269310986,-0.004047377941698121,-0.04909684849495423,"(1, 0, 0)"
10,training,0,0.020854681730270386,0.044408066811843214,4.275795701460761,-0.0061952818569971126,-0.05909008651565075,"(1, 0, 0)"
11,training,0,0.019076362252235413,0.044408066811843214,4.315723539223779,-0.008759455031974282,-0.06928922279584637,"(1, 0, 0)"
12,training,0.005562225356698036,0.06458844803273678,0.044408066811843214,4.41543487762257,-0.016840225934642898,-0.09311343543088531,"(1, 0, 0)"
13,training,0.14323991537094116,0.06777062173932791,0.044408066811843214,4.435463716265817,-0.01870382207902778,-0.08715643791239441,"(1, 0, 0)"
14,training,0,0.014619894325733185,0.044408066811843214,4.455255421386541,-0.02027469051611876,-0.07265116306607805,"(1, 0, 0)"
15,training,0,0.006981454789638519,0.03014683550263305,4.475069291869533,-0.021676211319219475,-0.07085627364524347,"(1, 0, 0)"
16,training,0,0.01488875225186348,0.03014683550263305,4.514894359654303,-0.024567869062915033,-0.0745020723567502,"(1, 0, 0)"
17,training,0,0.013639073818922043,0.03014683550263305,4.554915562510365,-0.027624401327152,-0.07775611381637203,"(1, 0, 0)"
18,training,0.1903916448354721,0.06857943534851074,0.03014683550263305,4.614520280756512,-0.03238763947778307,-0.0825118264907012,"(1, 0, 0)"
19,training,0,0.03924619033932686,0.03014683550263305,4.634493184254007,-0.03404288582842153,-0.082170171703123,"(1, 0, 0)"
20,training,0,0.0444665104150772,0.03014683550263305,4.674383207095278,-0.037251956449431925,-0.07819132430934445,"(1, 0, 0)"
21,training,0,0.03871181234717369,0.008450589746394505,4.714054102769606,-0.04031117349771348,-0.07607689823750069,"(1, 0, 0)"
22,training,0.04990410804748535,0.0929049700498581,0.008450589746394505,4.773967957932921,-0.044757465291152834,-0.0715947741094936,"(1, 0, 0)"
23,training,0.0677659660577774,0.06639949977397919,0.008450589746394505,4.793584508159219,-0.0461269878166614,-0.06728253867187203,"(1, 0, 0)"
24,training,0.066618412733078,0.09168314561247826,0.008450589746394505,4.853426883521997,-0.04963658955911003,-0.053726116259592345,"(1, 0, 0)"
25,training,0.0690566897392273,0.09261635690927505,0.008450589746394505,4.893290269661227,-0.05158499745283255,-0.04325494749676593,"(1, 0, 0)"
