step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0,0.008865196257829666,0.0,3.9988187879006687,0.0005099041385568778,0.0032481140737976146,"(1, 0, 0)"
2,training,0,0.008933570235967636,0.0,3.9988443211817666,0.0005130587404299527,0.0032676861319383167,"(1, 0, 0)"
3,training,0,0.04372957581654191,0.0,4.003954050866299,0.0005325828519261064,0.0033882035074385103,"(1, 0, 0)"
4,training,0,0.043127193581312895,0.0,4.037338733667849,0.0006363570540486762,0.0008413497157992386,"(1, 0, 0)"
5,training,0,0.026811599731445312,0.0,4.077252996388967,0.0004831514660495924,-0.008522748942608661,"(1, 0, 0)"
6,training,0,0.0246008038520813,0.0,4.117336195868511,-5.7887632762040664e-05,-0.018854708173916004,"(1, 0, 0)"
7,training,0,0.029424909502267838,0.0,4.1574801964302415,-0.0010198200585994157,-0.028509224480512935,"(1, 0, 0)"
8,training,0,0.039059050381183624,0.0,4.197374598044288,-0.0023671955470608054,-0.03902351428452703,"(1, 0, 0)"
9,training,0,0.04981083422899246,0.036050673671932106,4.237533838868383,-0.004146043508154072,-0.04957642811787632,"(1, 0, 0)"
10,training,0.0037401276640594006,0.052965826354920864,0.036050673671932106,4.337402358992454,-0.010361956419477259,-0.07518500714254875,"(1, 0, 0)"
11,training,0.14363394677639008,0.08575383014976978,0.036050673671932106,4.357798049741576,-0.011899240577113434,-0.07179104344362175,"(1, 0, 0)"
12,training,0,0.044154563918709755,0.036050673671932106,4.377553743513195,-0.0131738781449505,-0.057879507616330914,"(1, 0, 0)"
13,training,0,0.04217996448278427,0.036050673671932106,4.39737852552159,-0.014267179441620056,-0.054731399951309496,"(1, 0, 0)"
14,training,0,0.03831620514392853,0.036050673671932106,4.437413574869233,-0.016533754378713184,-0.05873435058728352,"(1, 0, 0)"
15,training,0,0.03135784715414047,0.033036313096533765,4.477295715309229,-0.01894048232351815,-0.06240633054815412,"(1, 0, 0)"
16,training,0,0.03671131655573845,0.033036313096533765,4.517140321949227,-0.021502649760120878,-0.06627137577230749,"(1, 0, 0)"
17,training,0,0.04418142884969711,0.033036313096533765,4.557194975070664,-0.024227787732396353,-0.06942555162167907,"(1, 0, 0)"
18,training,0.218438982963562,0.05412962660193443,0.033036313096533765,4.616842814871167,-0.028493747552034505,-0.07402427810038745,"(1, 0, 0)"
19,training,0.06795037537813187,0.055290088057518005,0.033036313096533765,4.656837456128321,-0.03138495628226492,-0.06869608753129992,"(1, 0, 0)"
20,training,0.061478905379772186,0.08936946839094162,0.033036313096533765,4.696486219936695,-0.03381045761392893,-0.05281335837785298,"(1, 0, 0)"
21,training,0.059839002788066864,0.11876247823238373,0.015726799042084252,4.736368651206228,-0.03569339114878862,-0.04236306258540969,"(1, 0, 0)"
22,training,0,0.0488821417093277,0.015726799042084252,4.756440272209868,-0.03652451225677028,-0.041346368980154806,"(1, 0, 0)"
23,training,0.008564410731196404,0.05462109297513962,0.015726799042084252,4.816128977313349,-0.038938375677971655,-0.03840194578464223,"(1, 0, 0)"
24,training,0.03042098507285118,0.09938685968518257,0.015726799042084252,4.856228560558647,-0.04052165646479667,-0.041642052040239505,"(1, 0, 0)"
25,training,0.03479564189910889,0.07232005521655083,0.015726799042084252,4.896191995417282,-0.04213332489799192,-0.037703898160046,"(1, 0, 0)"
26,training,0,0.007969066500663743,0.015726799042084252,4.916100942652326,-0.0428603310313341,-0.03590495644549628,"(1, 0, 0)"
27,training,0,0.01296029612421988,0.005980602889280403,4.956121782555078,-0.04415903900877897,-0.02649421749699514,"(1, 0, 0)"
28,training,0,0.021454121917486177,0.005980602889280403,4.996016606765384,-0.0449741560207576,-0.01437814087765137,"(1, 0, 0)"
29,training,0.04055903106927872,0.06522425636649135,0.005980602889280403,5.055910211059687,-0.04538390946554417,-9.764216171099496e-05,"(1, 0, 0)"
30,training,0.03134531527757645,0.07289115712046623,0.005980602889280403,5.0958803859824355,-0.04524817109438899,0.0069806818661661075,"(1, 0, 0)"
31,training,0,0.024157170206308358,0.005980602889280403,5.115780330877002,-0.04509312327393857,0.0077121355092901606,"(1, 0, 0)"
32,training,0.030540362000465393,0.13961229100823402,0.005980602889280403,5.155806296981474,-0.04476802416689128,0.010217370325732136,"(1, 0, 0)"
33,training,0.035816214978694916,0.162795502692461,0.011384678822157122,5.195823097018368,-0.04424740652587862,0.01616924296685287,"(1, 0, 0)"
34,training,0.016006529331207275,0.19555489346385,0.011384678822157122,5.235652353065193,-0.043479491964590306,0.02073855277989003,"(1, 0, 0)"
35,training,0.3027128577232361,0.32074714824557304,0.011384678822157122,5.275800908477025,-0.04264945931871628,0.01904079406040073,"(1, 0, 0)"
36,training,0.13116562366485596,0.15454741194844246,0.011384678822157122,5.315682536794786,-0.04193164707272393,0.01925581604218624,"(1, 0, 0)"
37,training,0.2240656316280365,0.16543663293123245,0.011384678822157122,5.355501778997059,-0.0409611363495285,0.0332933314958046,"(1, 0, 0)"
38,training,0.11501343548297882,0.2619945257902145,0.011384678822157122,5.395441097015245,-0.0392510764455337,0.05289658570316005,"(1, 0, 0)"
39,training,0,0.004436042159795761,0.007183621121357924,5.435074281369652,-0.03679311742903059,0.06728080828709364,"(1, 0, 0)"
40,training,0.3156755864620209,0.08788831532001495,0.007183621121357924,5.49501958720106,-0.03258437884899363,0.07078707571697329,"(0, 1, 0)"
41,training,0,0.014739841222763048,0.007183621121357924,5.514691105414631,-0.031190468922871476,0.06909084009784881,"(0, 1, 0)"
42,training,0,0.002833642065525041,0.007183621121357924,5.554567901452938,-0.028699372977859763,0.05547077061548175,"(0, 1, 0)"
43,training,0,0.009289368987083435,0.007183621121357924,5.594790697600534,-0.026746355635879314,0.04126657253101809,"(0, 1, 0)"
44,training,0,0.013312123715877547,0.01702922901667033,5.634660046048683,-0.025389042540018697,0.026810276428024696,"(0, 1, 0)"
45,training,0,0.026475131511688232,0.01702922901667033,5.674812742448888,-0.0246021404368509,0.0119420052103505,"(0, 1, 0)"
46,training,0,0.041916433721780784,0.01702922901667033,5.7149729852136915,-0.024431266537699114,-0.0030594727618215765,"(0, 1, 0)"
47,training,0.19077497720718384,0.057638658210635185,0.01702922901667033,5.775047163279227,-0.025316917246715503,-0.026594032861363165,"(0, 1, 0)"
48,training,0.42752259969711304,0.10128507763147354,0.01702922901667033,5.8152202845302705,-0.026702729082903356,-0.041996966309942776,"(0, 1, 0)"
49,training,0.4078311622142792,0.05535135604441166,0.01702922901667033,5.8551570880413015,-0.02876810325452855,-0.0619419849230173,"(0, 1, 0)"
50,training,0,0.007740470580756664,0.020265957904399997,5.875197029971522,-0.030083400602924387,-0.06839212552404056,"(0, 1, 0)"
51,training,0,0.0025286641903221607,0.020265957904399997,5.915309353074519,-0.032976566431321304,-0.07316944126836711,"(0, 1, 0)"
52,training,0,0.0007456718012690544,0.020265957904399997,5.955006042932323,-0.03589629765296678,-0.07408540709763085,"(0, 1, 0)"
53,training,0,1.1525116860866547e-05,0.020265957904399997,5.994990389303125,-0.03887212169281773,-0.07448116355871585,"(0, 1, 0)"
54,training,0,0.004637184087187053,0.020265957904399997,6.034757491052165,-0.04181743069908996,-0.07434195323050995,"(0, 1, 0)"
55,training,0,0.006285468582063913,0.012119276584718348,6.074589766795029,-0.044786148214118304,-0.07470919550117913,"(0, 1, 0)"
56,training,0,0.013617758639156818,0.012119276584718348,6.11457981409775,-0.04777364819214717,-0.07429799436634156,"(0, 1, 0)"
57,training,0,0.023843356408178806,0.012119276584718348,6.1542612771625125,-0.0507169307508163,-0.07437833839142587,"(0, 1, 0)"
58,training,0,0.023761319927871227,0.012119276584718348,6.194203643682637,-0.05368784409089033,-0.07440587043914869,"(0, 1, 0)"
59,training,0,0.03313708025962114,0.012119276584718348,6.234061756866556,-0.05663791676551006,-0.07391567497102661,"(0, 1, 0)"
60,training,0,0.03863485436886549,0.012119276584718348,6.273819516271681,-0.05959373860306482,-0.07485981210114577,"(0, 1, 0)"
61,training,0.14372815191745758,0.07632382493466139,0.01345620679962572,6.333729729213659,-0.0641075461521081,-0.0754589815514032,"(0, 1, 0)"
62,training,0,0.0386338606476784,0.01345620679962572,6.353505852298101,-0.06560330303839267,-0.0754948191715506,"(0, 1, 0)"
63,training,0,0.03950547054409981,0.01345620679962572,6.39337142684998,-0.06855348526594893,-0.0706032192658468,"(0, 1, 0)"
64,training,0,0.03044065088033676,0.01345620679962572,6.4333085250777495,-0.07120500578250631,-0.06177858904423261,"(0, 1, 0)"
65,training,0,0.03978637978434563,0.01345620679962572,6.473000539206817,-0.07350873000404452,-0.054433595834175216,"(0, 1, 0)"
66,training,0,0.026125069707632065,0.01345620679962572,6.513025634203327,-0.0755511030845533,-0.047068880189334986,"(0, 1, 0)"
67,training,0.540207028388977,0.0734650231897831,0.01345620679962572,6.572740691025695,-0.0780182031557263,-0.036208299024378554,"(0, 1, 0)"
68,training,0.27423831820487976,0.10242523951455951,0.009678806929006727,6.612769240783847,-0.07930219263548702,-0.02714602616137783,"(0, 1, 0)"
69,training,0.34026283025741577,0.19067367911338806,0.009678806929006727,6.652738163263436,-0.08039639536253287,-0.029826726210427392,"(0, 1, 0)"
70,training,0.3371571898460388,0.13077928312122822,0.009678806929006727,6.672682154295113,-0.08103813444276538,-0.035285465315677396,"(0, 1, 0)"
71,training,0.7285213470458984,0.0900619775056839,0.009678806929006727,6.712706133218588,-0.08255807725800927,-0.033263898423362394,"(0, 1, 0)"
72,training,0,0.01811741292476654,0.009678806929006727,6.752583866181527,-0.08356406197544285,-0.01416847938671473,"(0, 1, 0)"
73,training,0.14511483907699585,0.06665996462106702,0.009678806929006727,6.792257879344744,-0.0835877073430653,0.012342509657317313,"(0, 1, 0)"
74,training,0,0.01616688072681427,0.008632060493177057,6.8322028656338,-0.0825752021429462,0.03970603091144021,"(0, 1, 0)"
75,training,0.47744208574295044,0.05244768410921094,0.008632060493177057,6.871827512843122,-0.08046173491776613,0.06666503284572589,"(0, 1, 0)"
76,training,0.5211073756217957,0.06376218795776367,0.008632060493177057,6.911525305957377,-0.07730654266954269,0.09050442000433852,"(0, 1, 0)"
77,training,0.36174458265304565,0.11256314814090729,0.008632060493177057,6.951271036507641,-0.07333231332186782,0.10715733507988831,"(0, 1, 0)"
78,training,0.519020676612854,0.15923777222633362,0.008632060493177057,6.990751711730201,-0.06880005432334728,0.11940167770986555,"(0, 1, 0)"
79,training,0.5294895768165588,0.18477355083450675,0.008632060493177057,7.03048395583163,-0.06390209822089143,0.12302089557625026,"(0, 1, 0)"
80,training,0.350693941116333,0.2850428745150566,0.00869798367457332,7.07012086858153,-0.059056115260009125,0.12016144559704292,"(0, 1, 0)"
81,training,0.24953602254390717,0.32552063558250666,0.00869798367457332,7.109794503770339,-0.0542977298493709,0.1186306903989577,"(0, 1, 0)"
82,training,0.5295061469078064,0.31612924695946276,0.00869798367457332,7.149551631564383,-0.049578973815288925,0.11734909220469347,"(0, 1, 0)"
83,training,0.5781351327896118,0.32988397032022476,0.00869798367457332,7.189133141923563,-0.044860380901020874,0.12222189679565239,"(0, 1, 0)"
84,training,0.17521004378795624,0.296043299138546,0.00869798367457332,7.2287640854908375,-0.03977325782512164,0.1339028134869268,"(0, 1, 0)"
85,training,0.4396764636039734,0.31031873822212214,0.017599739139424198,7.2682827201929125,-0.034219920885067985,0.14523495655199054,"(0, 1, 0)"
86,training,0.4825878143310547,0.34030839428305626,0.017599739139424198,7.3076143274520815,-0.02818828289323593,0.15881062194144785,"(0, 1, 0)"
87,training,0.23733669519424438,0.32711308635771275,0.017599739139424198,7.347025069698423,-0.021642873285066647,0.16839185373319798,"(0, 1, 0)"
88,training,0.4938342571258545,0.3279078337363898,0.017599739139424198,7.386351837695559,-0.014852303509048363,0.17259588141742144,"(0, 1, 0)"
89,training,0.6192476153373718,0.3317660829052329,0.017599739139424198,7.4257109583814165,-0.007939958729535459,0.17406060610201876,"(0, 1, 0)"
90,training,0.6098459959030151,0.31434860080480576,0.017599739139424198,7.465125745421724,-0.0010751240741813622,0.16866337358239714,"(0, 1, 0)"
91,training,0.5810732245445251,0.31673737149685616,0.017599739139424198,7.504514427072651,0.005541102072566286,0.16671461549857045,"(0, 1, 0)"
92,training,0.2679339647293091,0.3207965716719628,0.06420485678522307,7.54378399355506,0.01227393437815041,0.17532387691768536,"(0, 1, 0)"
93,training,0.5976400375366211,0.3468976058065891,0.06420485678522307,7.583072992244109,0.01946014509861527,0.18359543771969633,"(0, 1, 0)"
94,training,0.5450338125228882,0.3507434108760208,0.06420485678522307,7.622257886101639,0.02684709555573106,0.18901361570042483,"(0, 1, 0)"
95,training,0.6041855812072754,0.31281053274869924,0.06420485678522307,7.661438271779072,0.034441467572649626,0.193825783863612,"(0, 1, 0)"
96,training,0.38501644134521484,0.35236448422074323,0.06420485678522307,7.700581577592563,0.04230890445490417,0.20598654333178473,"(0, 1, 0)"
97,training,0.5037668347358704,0.34438326209783554,0.06420485678522307,7.739454310350491,0.05082578705777938,0.2256431945676317,"(0, 1, 0)"
98,training,0.49645277857780457,0.3260682001709938,0.1671962222894341,7.778218831394406,0.06011374973197794,0.24460985518481254,"(0, 1, 0)"
99,training,1.49246346950531,0.7231982219964265,0.1671962222894341,7.8172086370627145,0.07043175359197354,0.2863163849710319,"(0, 1, 0)"
100,training,0.54129958152771,0.5586436837911605,0.1671962222894341,7.853944538768046,0.08308461385484855,0.3935074057571337,"(0, 1, 0)"
101,training,0.6267095804214478,0.6618538200855255,0.1671962222894341,7.888531766745234,0.100471545188266,0.537734323298072,"(0, 1, 0)"
102,training,2.292423725128174,0.6134503297507763,0.23545427345345302,7.920273935313461,0.12264906943124515,0.6855706248807093,"(0, 1, 0)"
103,training,1.0387659072875977,0.4842805042862893,0.23545427345345302,7.948480901433717,0.14944883708322518,0.8294426878423414,"(0, 1, 0)"
104,training,1.4131314754486084,0.34652918577194214,0.26308735100001607,7.972520283269948,0.17939302822629566,0.956453514907843,"(0, 1, 0)"
105,training,1.9341586828231812,0.15883645415306097,0.27787463961621306,7.993071722262365,0.21233756075242316,1.0661842537617197,"(0, 1, 0)"
106,training,0,0.021243900060653687,0.27787463961621306,8.010253775214494,0.2475457740374165,1.1637934275152577,"(0, 1, 0)"
107,training,0.8949314951896667,0.07067239284515381,0.27787463961621306,8.0243645525202,0.2842328376868525,1.2407326861529597,"(0, 1, 0)"
108,training,0.9930898547172546,0.08459052443504328,0.2656671917237892,8.035777225277592,0.32185472813630434,1.3099643062896498,"(0, 1, 0)"
109,training,0,0.010369792580604553,0.2656671917237892,8.04474249035576,0.3601101886907605,1.369117245945138,"(0, 1, 0)"
