step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.1108393445611,0.3329254500567913,0.0,3.998816853423565,0.0005042409986908838,0.003212931010666268,"(1, 0, 0)"
2,training,0.04074772819876671,0.1759706400334835,0.0,4.0010158687244,0.0005260566670565102,0.017746500650598296,"(1, 0, 0)"
3,training,0.02123297192156315,0.12031612172722816,0.0,4.005893962001377,0.0006772409670345352,0.035924663496263026,"(1, 0, 0)"
4,training,0.010093461722135544,0.19656291045248508,0.0,4.027156046817765,0.0007525734649920154,-0.03809670263244238,"(1, 0, 0)"
5,training,0.008291643112897873,0.12838020734488964,0.0,4.063843113789504,-0.0016655354742563955,-0.07812354889614069,"(1, 0, 0)"
6,training,0.0266205333173275,0.06666723266243935,0.0,4.103960993629381,-0.005261415664223664,-0.10311508588418587,"(1, 0, 0)"
7,training,0,0.04049448855221272,0.0,4.143844330512672,-0.00991012671614262,-0.12665410077165828,"(1, 0, 0)"
8,training,0,0.04990707524120806,0.0,4.183383753296256,-0.015163976823503286,-0.13254899202505052,"(1, 0, 0)"
9,training,0.003235796932131052,0.05698508955538273,0.02877188750109597,4.223134146351164,-0.02039777873963147,-0.12898828193604633,"(1, 0, 0)"
10,training,0,0.027629738673567775,0.02877188750109597,4.262560584753996,-0.025341210084464737,-0.11683047604615762,"(1, 0, 0)"
11,training,0,0.031407393515110016,0.02877188750109597,4.30223025399838,-0.029764541160587733,-0.11020033467258025,"(1, 0, 0)"
12,training,0,0.034265223890542984,0.02877188750109597,4.342002897376716,-0.03419006423872291,-0.11230217982234784,"(1, 0, 0)"
13,training,0,0.03937791660428047,0.02877188750109597,4.381641940597527,-0.03867287032699286,-0.11307719967843784,"(1, 0, 0)"
14,training,0,0.04030535742640495,0.02877188750109597,4.421492340418431,-0.04320423358031087,-0.11357294560002741,"(1, 0, 0)"
15,training,0,0.03791811689734459,0.01009942598617624,4.461115192866507,-0.047745397985910515,-0.11458859317028042,"(1, 0, 0)"
16,training,0,0.04121934249997138,0.01009942598617624,4.500836093134993,-0.05229865664504851,-0.11369425433034987,"(1, 0, 0)"
17,training,0,0.03939276933670043,0.01009942598617624,4.540612911624185,-0.05682565826841022,-0.11359849247161961,"(1, 0, 0)"
18,training,0,0.04378285631537437,0.01009942598617624,4.580222151036671,-0.06130663578322439,-0.11172950550893578,"(1, 0, 0)"
19,training,0.004042593762278557,0.09530339390039444,0.01009942598617624,4.62004806415774,-0.06572823225471885,-0.10951081767333123,"(1, 0, 0)"
20,training,0.0027744907420128584,0.10958192124962807,0.01009942598617624,4.659562772596026,-0.06998580244235236,-0.1020929201580726,"(1, 0, 0)"
21,training,0.0045426832512021065,0.08228959515690804,0.019852013194910423,4.699152305811176,-0.07364856484190552,-0.08023718544067086,"(1, 0, 0)"
22,training,0,0.015874423086643233,0.019852013194910423,4.739046699225702,-0.07652763354151494,-0.06939131778921175,"(1, 0, 0)"
23,training,0,0.0216522216796875,0.019852013194910423,4.778983456763626,-0.07910935181616158,-0.055923771841376736,"(1, 0, 0)"
24,training,0,0.01979195699095726,0.019852013194910423,4.8187999238328425,-0.0809100231919542,-0.034958158641963756,"(1, 0, 0)"
25,training,0,0.01685269922018051,0.019852013194910423,4.858597827154193,-0.08197428210278956,-0.019516648291739477,"(1, 0, 0)"
26,training,0,0.024147439748048782,0.019852013194910423,4.898446755052197,-0.08242497850932075,-0.0030141934092496937,"(1, 0, 0)"
