step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0,0.008842699229717248,0.0,3.998817614347157,0.0005064685495974146,0.0032267699503499203,"(1, 0, 0)"
2,training,0,0.008840855211019516,0.0,3.998887361648383,0.0005100475593513827,0.0032489563101468317,"(1, 0, 0)"
3,training,0,0.042834403458982706,0.0,4.004441254801296,0.0005306080657622681,0.0033758710730067035,"(1, 0, 0)"
4,training,0,0.008410833775997169,0.0,4.038330364591685,0.0006319149734734347,0.0006170264164638893,"(1, 0, 0)"
5,training,0,0.025551974773406982,0.0,4.078234741967674,0.00047124166415236235,-0.008780781761387479,"(1, 0, 0)"
6,training,0,0.026345238089561466,0.0,4.118326828878084,-8.056976761860728e-05,-0.01906522207008528,"(1, 0, 0)"
7,training,0,0.037951468490064144,0.0,4.158461508375157,-0.0010474925655312621,-0.028701410733299154,"(1, 0, 0)"
8,training,0,0.03903355076909065,0.0,4.198358861943481,-0.0024061620678253815,-0.0392908880023273,"(1, 0, 0)"
9,training,0,0.048990193754434586,0.04629165941173929,4.238522064255317,-0.004194967743929319,-0.04974494493363531,"(1, 0, 0)"
10,training,0,0.018128514289855957,0.04629165941173929,4.278378916266938,-0.006365499375153684,-0.05967594782044552,"(1, 0, 0)"
11,training,0,0.020298190414905548,0.04629165941173929,4.318326409614231,-0.008953301062457952,-0.06989531855675547,"(1, 0, 0)"
12,training,0,0.0324119059368968,0.04629165941173929,4.3583706986740784,-0.011944449710892454,-0.07898514447779523,"(1, 0, 0)"
13,training,0,0.04813326150178909,0.04629165941173929,4.398070550608916,-0.01527984787044625,-0.08900529249522311,"(1, 0, 0)"
14,training,0,0.04903034120798111,0.04629165941173929,4.438035254010082,-0.01904637413232822,-0.09905012163675689,"(1, 0, 0)"
15,training,0.005191229749470949,0.06239487137645483,0.024716512992472912,4.537455069356441,-0.030131032541583738,-0.12421876716522198,"(1, 0, 0)"
16,training,0.17027130722999573,0.1599552258849144,0.024716512992472912,4.557844719679604,-0.032657573815289415,-0.11888947694571134,"(1, 0, 0)"
17,training,0,0.0477725677192211,0.024716512992472912,4.577598592457313,-0.03485150725557292,-0.10284902827148532,"(1, 0, 0)"
18,training,0,0.0468110553920269,0.024716512992472912,4.597408031888605,-0.036816774115500855,-0.09667529870399294,"(1, 0, 0)"
19,training,0,0.03890549764037132,0.024716512992472912,4.637215211873862,-0.040524514397656045,-0.08893587684332263,"(1, 0, 0)"
20,training,0.23671627044677734,0.06584121659398078,0.024716512992472912,4.696816512046023,-0.045449827876002366,-0.07678703722366084,"(1, 0, 0)"
21,training,0.09110961854457855,0.0960370898246765,0.006192350527646921,4.7366225567368225,-0.0482482951995358,-0.06270713301737485,"(1, 0, 0)"
22,training,0.2830914258956909,0.18243047595024112,0.006192350527646921,4.7565509884047135,-0.049384547999790446,-0.04945461022790585,"(1, 0, 0)"
23,training,0,0.009575426578521729,0.006192350527646921,4.796230607930703,-0.05078045556263749,-0.027274819571401914,"(1, 0, 0)"
24,training,0,0.012393031269311905,0.006192350527646921,4.8361464979382,-0.051747317718663824,-0.019066439118065246,"(1, 0, 0)"
25,training,0,0.01668459549546243,0.006192350527646921,4.8762262679341175,-0.052291831816169476,-0.007418084846357651,"(1, 0, 0)"
26,training,0,0.015890367329120636,0.006192350527646921,4.91596320254861,-0.052368181051219063,0.0028793644844293627,"(1, 0, 0)"
27,training,0,0.01557283103466034,0.012053981456264328,4.956011638125578,-0.05207620074099914,0.011659731907919404,"(1, 0, 0)"
28,training,0.0762951672077179,0.07804153487086297,0.012053981456264328,5.015818641552002,-0.05106786869718181,0.02185556415085631,"(1, 0, 0)"
29,training,0.11608635634183884,0.14335458166897297,0.012053981456264328,5.055897045095135,-0.05022170212223095,0.01905647810512482,"(1, 0, 0)"
30,training,0.12730270624160767,0.16098958626389506,0.012053981456264328,5.095873287795271,-0.04943579864619918,0.021350154353890895,"(1, 0, 0)"
31,training,0.12381386011838913,0.1671842634677887,0.012053981456264328,5.135790151085041,-0.04869251486116917,0.014490259737397135,"(1, 0, 0)"
32,training,0.15101629495620728,0.06570994853973389,0.012053981456264328,5.1558476731433895,-0.048409394022254304,0.01486561009437446,"(1, 0, 0)"
33,training,0.06636030972003937,0.09532573819160461,0.011792608847350988,5.1956933985772205,-0.04770026103387819,0.02334073685539666,"(1, 0, 0)"
34,training,0.20481178164482117,0.14830303937196732,0.011792608847350988,5.235459463688053,-0.046496347860968464,0.03526165086613572,"(1, 0, 0)"
35,training,0.12147310376167297,0.13038601726293564,0.011792608847350988,5.275524176697766,-0.04492616734382113,0.04335706283933261,"(1, 0, 0)"
36,training,0.10753675550222397,0.13766551390290263,0.011792608847350988,5.335171610609387,-0.04203864950974437,0.052500370282253864,"(1, 0, 0)"
37,training,0.10227283090353012,0.1974666714668274,0.011792608847350988,5.355158437630165,-0.040961856518134256,0.05542275864162799,"(1, 0, 0)"
38,training,0.07972678542137146,0.11668249219655988,0.011792608847350988,5.395028432855163,-0.03858639662222404,0.06630267614802707,"(1, 0, 0)"
39,training,0.2141178697347641,0.24612743407487864,0.01563999641625418,5.434671083519615,-0.03563426316262832,0.08074518032248046,"(1, 0, 0)"
40,training,0,0.03667754307389259,0.01563999641625418,5.4745313955718355,-0.03217422035774436,0.09257311864022649,"(1, 0, 0)"
41,training,0,0.030429240316152573,0.01563999641625418,5.514204891476631,-0.028305198010601468,0.10112392815624047,"(1, 0, 0)"
42,training,0.2061218023300171,0.18807291239500049,0.01563999641625418,5.553856487424567,-0.024122748359535793,0.10867263254320474,"(1, 0, 0)"
43,training,0,0.04259219020605087,0.01563999641625418,5.59357410657171,-0.01962049578863865,0.11862855238560208,"(1, 0, 0)"
44,training,0.19522975385189056,0.12943240627646446,0.01563999641625418,5.6527562237736655,-0.011964581890138546,0.13828813613549967,"(0, 1, 0)"
45,training,0,0.02792464941740036,0.19367437796350573,5.672545184203895,-0.009138195280139896,0.14549504222514303,"(0, 1, 0)"
46,training,0.07333307713270187,0.05426378548145294,0.19367437796350573,5.71211582093917,-0.0032349454710473066,0.1431173637409614,"(0, 1, 0)"
47,training,0.1191299557685852,0.08986381441354752,0.19367437796350573,5.751685838780325,0.0020956174221800103,0.1200688729311799,"(0, 1, 0)"
48,training,0,0.014857307076454176,0.19367437796350573,5.791856959681454,0.006292208414525551,0.08569980246827222,"(0, 1, 0)"
49,training,0,0.01559440791606903,0.19367437796350573,5.831915491610498,0.009022141386393364,0.054423077744016245,"(0, 1, 0)"
50,training,0,0.02228564023971559,0.19367437796350573,5.872023809779145,0.010789319926118781,0.03459083159754364,"(0, 1, 0)"
51,training,0,0.02851679176092148,0.050212563848952306,5.912259478765429,0.011830853986435371,0.017926918039441644,"(0, 1, 0)"
52,training,0,0.03503284230828286,0.050212563848952306,5.952167530006536,0.012248907497018426,0.0035284222466562174,"(0, 1, 0)"
53,training,0,0.04100481793284416,0.050212563848952306,5.992384119285644,0.012130952792139571,-0.009115772174562827,"(0, 1, 0)"
54,training,0,0.0003788173198699951,0.050212563848952306,6.032394060682651,0.011547970044927278,-0.01940553014189075,"(0, 1, 0)"
55,training,0,0.024036325514316573,0.050212563848952306,6.072424951592552,0.010520596456222976,-0.034067055140178486,"(0, 1, 0)"
56,training,0,0.03904582932591439,0.0437493165005612,6.112620032628772,0.008818434009573049,-0.04909043796547582,"(0, 1, 0)"
57,training,0,0.04202783480286598,0.0437493165005612,6.152500238544778,0.006571365177419619,-0.06512913209113538,"(0, 1, 0)"
58,training,0.20736849308013916,0.08743054140359163,0.0437493165005612,6.21262686044724,0.0018028102156932237,-0.0932466186675369,"(0, 1, 0)"
59,training,0.14448347687721252,0.07315412163734436,0.0437493165005612,6.252368841132793,-0.0022874813348844223,-0.11257694363025444,"(0, 1, 0)"
60,training,0.32940754294395447,0.07065201178193092,0.0437493165005612,6.29221630479878,-0.007091386498167596,-0.12680683496116332,"(0, 1, 0)"
61,training,0.2580947279930115,0.07328172214329243,0.0437493165005612,6.331993412132116,-0.012298318908068009,-0.1323854379501925,"(0, 1, 0)"
62,training,0.4668538570404053,0.051442034542560564,0.007320732530197056,6.371392281526606,-0.017594527326132398,-0.13457098307527113,"(0, 1, 0)"
63,training,0,0.031471945345401764,0.007320732530197056,6.391242049684526,-0.020275438790151052,-0.13371800749972199,"(0, 1, 0)"
64,training,0,0.035473007708787904,0.007320732530197056,6.430859831406309,-0.02548286363632628,-0.1254697328742284,"(0, 1, 0)"
65,training,0,0.04017949476838113,0.007320732530197056,6.470333829638056,-0.030257064843871757,-0.11604380344252123,"(0, 1, 0)"
66,training,0.33354640007019043,0.07593187317252159,0.007320732530197056,6.5299633214437875,-0.036790384814240566,-0.1015164195513766,"(0, 1, 0)"
