step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.021648503839969635,0.14712752401828766,0.0,1.4988170551101416,0.5005048314174996,0.003216599056926071,"(0, 1, 0)"
2,training,0,0.030665310099720955,0.0,1.4988170551101416,0.5005048314174996,0.003216599056926071,"(0, 1, 0)"
3,training,0,0.030197622254490852,0.0,1.4999942751483233,0.5005118564529967,0.003260015348043668,"(0, 1, 0)"
4,training,0,0.030977750197052956,0.0,1.5089967731621754,0.5005438844461262,0.0034577149690446043,"(0, 1, 0)"
5,training,0,0.03610113263130188,0.0,1.5461622275614415,0.500636722708476,0.0009102685610903497,"(0, 1, 0)"
6,training,0,0.0355527582578361,0.0,1.586015476029806,0.5005619750279466,-0.005472125338270129,"(0, 1, 0)"
7,training,0,0.03854885511100292,0.0,1.6261408069560515,0.5002110479843784,-0.01196005363121273,"(0, 1, 0)"
8,training,0.007242550142109394,0.055344562977552414,0.0,1.6860987170446202,0.4992550809699317,-0.01982634937507476,"(0, 1, 0)"
9,training,0,0.00765221007168293,0.0,1.7061011450572323,0.4988327079663674,-0.02279360070152457,"(0, 1, 0)"
10,training,0,0.02806209586560726,0.0457596456589392,1.746251257720382,0.4978559018714249,-0.022986309980165976,"(0, 1, 0)"
11,training,0,0.03307151608169079,0.0457596456589392,1.7860477379400554,0.49702686605959706,-0.019402769104128914,"(0, 1, 0)"
12,training,0,0.0326689500361681,0.0457596456589392,1.8260583103812797,0.4963043898897191,-0.01736675608074767,"(0, 1, 0)"
13,training,0,0.03717757947742939,0.0457596456589392,1.8661017413025194,0.4956225512522611,-0.017222489996831514,"(0, 1, 0)"
14,training,0,0.03548743017017841,0.0457596456589392,1.9059667712062174,0.49493575329230527,-0.017338591500610866,"(0, 1, 0)"
15,training,0,0.02557015232741832,0.0457596456589392,1.9460869590526837,0.4942520246401597,-0.016542532890894503,"(0, 1, 0)"
16,training,0.004144517704844475,0.09415671788156034,0.14661119236198264,1.9859250540469662,0.4936345834423411,-0.013963158912353488,"(0, 1, 0)"
17,training,0,0.01600260287523271,0.14661119236198264,2.025797234409073,0.4931986739646809,-0.0045258074326441685,"(0, 1, 0)"
18,training,0.006316779181361198,0.10302986763417721,0.14661119236198264,2.065836797190673,0.4933729213304435,0.012737087552159706,"(0, 1, 0)"
19,training,0.007028411608189344,0.08230567956343293,0.14661119236198264,2.105471733841445,0.49425803356913206,0.03452051733375824,"(0, 1, 0)"
20,training,0,0.04363926127552986,0.14661119236198264,2.1454138340784583,0.49597913274207717,0.044552890565443655,"(0, 1, 0)"
21,training,0,0.0393611304461956,0.14661119236198264,2.1853811951023636,0.49771913530891504,0.04180226106557546,"(0, 1, 0)"
22,training,0.0045256963931024075,0.09843814931809902,0.1988707508433245,2.2252881466175585,0.49931776594468047,0.03805913612513099,"(0, 1, 0)"
23,training,0.006027327384799719,0.11403674818575381,0.1988707508433245,2.2652716410992597,0.5008692704139828,0.04584463997438155,"(0, 1, 0)"
24,training,0,0.046626541763544076,0.1988707508433245,2.3048999438493682,0.5030866432874913,0.06591597293691372,"(0, 1, 0)"
25,training,0.0036709194537252188,0.06594720855355263,0.1988707508433245,2.3447043855322227,0.5060731259930615,0.0820231529785052,"(0, 1, 0)"
26,training,0.005626971833407879,0.07627588137984276,0.1988707508433245,2.384535865073194,0.5095648641627639,0.09156799269711909,"(0, 1, 0)"
27,training,0.005419062450528145,0.11557494848966599,0.1988707508433245,2.42412567090728,0.513373099871902,0.09922942657588474,"(0, 1, 0)"
28,training,0.006341062020510435,0.19367369264364243,0.21900716477115176,2.46398365261625,0.5174502428510461,0.10405899481901273,"(0, 1, 0)"
29,training,0.0016613004263490438,0.14837346225976944,0.21900716477115176,2.503593768595098,0.5217449978640993,0.11643430223090119,"(0, 1, 0)"
30,training,0.004149675369262695,0.14596620202064514,0.21900716477115176,2.543087560799124,0.5267841884494863,0.13728135382526033,"(0, 1, 0)"
31,training,0.0014785820385441184,0.13168660551309586,0.21900716477115176,2.5825648657590983,0.5326118991052982,0.15462778718698225,"(0, 1, 0)"
32,training,0.0016599163645878434,0.11541217193007469,0.21900716477115176,2.6218165474669326,0.5390633137109295,0.17130732474515145,"(0, 1, 0)"
33,training,0.008615072816610336,0.1456664688885212,0.21900716477115176,2.6610887102822973,0.5461530421327808,0.183139177883074,"(0, 1, 0)"
34,training,0.002826096024364233,0.11110437661409378,0.20632177613250377,2.700342105499364,0.5535601214160055,0.19051192945860732,"(0, 1, 0)"
35,training,0.0038002864457666874,0.08209358155727386,0.20632177613250377,2.739407196985982,0.5613300120795686,0.20246032586400028,"(0, 1, 0)"
36,training,0.001963069662451744,0.08746463246643543,0.20632177613250377,2.778445571869097,0.5695500741411013,0.2105569361617108,"(0, 1, 0)"
37,training,0.008323373273015022,0.07435051538050175,0.20632177613250377,2.8174926929341955,0.5779989834269665,0.21550440843729315,"(0, 1, 0)"
38,training,0,0.009343441575765606,0.20632177613250377,2.8564654167320835,0.5866315005469424,0.21914870305651907,"(0, 1, 0)"
39,training,0,0.0032239332795143127,0.18080679328554145,2.8954506499510515,0.5953535603285964,0.2216131678697876,"(0, 1, 0)"
