step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,0.11247576028108597,0.33537403866648674,0.0,3.9988194205601104,0.0005117563016914324,0.0032596209695498874,"(1, 0, 0)"
2,training,0.06834466755390167,0.2448953203856945,0.0,3.998845114965228,0.0005160741273625107,0.003389529691025032,"(1, 0, 0)"
3,training,0.018879234790802002,0.07907012850046158,0.0,4.0015049615333735,0.0005432804802336813,0.02153228026457877,"(1, 0, 0)"
4,training,0.006456038448959589,0.06159462407231331,0.0,4.007018940244889,0.0006694013076027492,0.015113039662108753,"(1, 0, 0)"
5,training,0.004367261193692684,0.2558165192604065,0.0,4.030341783186401,-7.737216474423754e-05,-0.08230020368547739,"(1, 0, 0)"
6,training,0,0.03143533319234848,0.0,4.065021229646105,-0.003735258877478371,-0.10682634402922071,"(1, 0, 0)"
7,training,0,0.033815938979387276,0.0,4.104791969376451,-0.007690654946129085,-0.09116447520431772,"(1, 0, 0)"
8,training,0,0.04721717908978462,0.0,4.144476301617237,-0.011038757102147351,-0.07727524601261992,"(1, 0, 0)"
9,training,0.011348339729011059,0.0531997662037611,0.0,4.184203344454459,-0.013795568258825424,-0.06148628475834075,"(1, 0, 0)"
10,training,0.002828544471412897,0.06810714676976204,0.0,4.224225676319364,-0.01603915162841088,-0.05568944868210017,"(1, 0, 0)"
11,training,0.042023222893476486,0.2811182029545307,0.027110244197353386,4.264240683132013,-0.018281542814288603,-0.04953408068510558,"(1, 0, 0)"
12,training,0.040035635232925415,0.15528765320777893,0.027110244197353386,4.30427435125454,-0.01991346369297098,-0.04657708879811594,"(1, 0, 0)"
13,training,0.02761855721473694,0.1495805513113737,0.027110244197353386,4.344276309567866,-0.022267740859027624,-0.06406462210033893,"(1, 0, 0)"
14,training,0.01368678081780672,0.07363194227218628,0.027110244197353386,4.384109704881367,-0.024727005203029197,-0.05477639614229194,"(1, 0, 0)"
15,training,0.009251009672880173,0.11150435358285904,0.027110244197353386,4.424172885702109,-0.026700605443847242,-0.050601911317480215,"(1, 0, 0)"
16,training,0.024855591356754303,0.06167296692728996,0.027110244197353386,4.464333618885131,-0.028881955245043223,-0.0527600423620504,"(1, 0, 0)"
17,training,0.01310265064239502,0.09703875734703615,0.024142950323027,4.504248489846313,-0.03083615513401989,-0.04838990000823837,"(1, 0, 0)"
18,training,0.0037813205271959305,0.06567867659032345,0.024142950323027,4.544108541101097,-0.03285834647206136,-0.05248436577654789,"(1, 0, 0)"
19,training,0,0.014387909322977073,0.024142950323027,4.5839994367264305,-0.03493727253967534,-0.05068676104996096,"(1, 0, 0)"
20,training,0.0015439980197697878,0.07042770087718964,0.024142950323027,4.623931158950735,-0.03693676360782328,-0.05306814312522536,"(1, 0, 0)"
21,training,0,0.021003063768148422,0.024142950323027,4.663872880472965,-0.03921682052127181,-0.060254604551484375,"(1, 0, 0)"
22,training,0,0.03622182086110115,0.024142950323027,4.703753075348685,-0.04164927833919105,-0.05935237866199936,"(1, 0, 0)"
23,training,0,0.021766331046819687,0.01226009523881285,4.743620287530235,-0.0439415309247631,-0.05671272454548224,"(1, 0, 0)"
24,training,0,0.025901913642883294,0.01226009523881285,4.783506186525139,-0.04614735558437472,-0.05344108076290889,"(1, 0, 0)"
25,training,0,0.03047638013958931,0.01226009523881285,4.823436896443861,-0.04818464009610424,-0.049029036255623555,"(1, 0, 0)"
26,training,0,0.03340386971831322,0.01226009523881285,4.863294199458613,-0.05010314733863409,-0.04727971371985447,"(1, 0, 0)"
27,training,0,0.029857255518436432,0.01226009523881285,4.903185729267419,-0.05191329581071415,-0.04334717687875255,"(1, 0, 0)"
28,training,0,0.04581399261951446,0.01226009523881285,4.943056637688002,-0.05356927099517818,-0.04083372223294912,"(1, 0, 0)"
